"","eyeBlinkLeft","eyeLookDownLeft","eyeLookInLeft","eyeLookOutLeft","eyeLookUpLeft","eyeSquintLeft","eyeWideLeft","eyeBlinkRight","eyeLookDownRight","eyeLookInRight","eyeLookOutRight","eyeLookUpRight","eyeSquintRight","eyeWideRight","jawForward","jawLeft","jawRight","jawOpen","mouthClose","mouthFunnel","mouthPucker","mouthLeft","mouthRight","mouthSmileLeft","mouthSmileRight","mouthFrownLeft","mouthFrownRight","mouthDimpleLeft","mouthDimpleRight","mouthStretchLeft","mouthStretchRight","mouthRollLower","mouthRollUpper","mouthShrugLower","mouthShrugUpper","mouthPressLeft","mouthPressRight","mouthLowerDownLeft","mouthLowerDownRight","mouthUpperUpLeft","mouthUpperUpRight","browDownLeft","browDownRight","browInnerUp","browOuterUpLeft","browOuterUpRight","cheekPuff","cheekSquintLeft","cheekSquintRight","noseSneerLeft","noseSneerRight","tongueOut","timeStamp","accurateTime","stressLevel"
"1",-2.93275e-09,0,0.06446942,0,0.1539629,0.172411,0.2509478,-2.936109e-09,0,0.04556764,0,0.1537118,0.1720024,0.25058,0.009863266,-1.261169e-44,0.02365693,0.01702604,0.02581869,0.1659918,0.1295301,8.315224e-07,0.009207813,1.261169e-44,1.261169e-44,0.1821275,0.1580256,0.03162432,0.03319135,0.1261361,0.1390637,0.04160415,0.04019376,0.1456576,0.06998748,0.02300121,0.02213427,0.02814882,0.03000799,0.01211881,0.01280199,0.006400125,0.006468402,0.117806,0.007125674,0.007059217,0.08046011,0.02019687,0.02220522,0.0360455,0.04178797,8.736267e-06,2265859," 437696:37:45.859",0
"2",-2.699034e-09,0,0.06402864,0,0.1508647,0.1698718,0.2495413,-2.702124e-09,0,0.04601183,0,0.15061,0.1694641,0.2491737,0.009834862,-1.261169e-44,0.02380857,0.01699031,0.02576504,0.1663249,0.1296481,7.652567e-07,0.008923482,1.261169e-44,1.261169e-44,0.1819299,0.1580132,0.03169708,0.03320891,0.125637,0.1383763,0.04170275,0.04003888,0.1466736,0.0703689,0.02314495,0.02227958,0.02815201,0.02998912,0.01219427,0.01287521,0.006604568,0.006675799,0.1174976,0.007135764,0.007069331,0.08061417,0.02012615,0.02209703,0.03598221,0.04173678,9.530645e-06,2265874," 437696:37:45.874",0
"3",-2.483942e-09,0,0.06040189,0,0.1514753,0.1683335,0.2488495,-2.486787e-09,0,0.04964064,0,0.1511983,0.1679265,0.2484851,0.009811667,-1.261169e-44,0.02397281,0.01696609,0.02570159,0.1664887,0.1295813,7.042718e-07,0.008621503,1.261169e-44,1.261169e-44,0.181596,0.1579278,0.03176278,0.03321109,0.1251967,0.1377536,0.0417642,0.03987506,0.1473277,0.0707778,0.02326858,0.02240534,0.02817647,0.02998918,0.01227662,0.01295406,0.006729016,0.006801505,0.1172946,0.007103285,0.007037641,0.0806281,0.0200661,0.02199933,0.03594163,0.04170053,9.955695e-06,2265891," 437696:37:45.891",0
"4",-2.285992e-09,0,0.06031175,0,0.1531722,0.1672709,0.2483658,-2.28861e-09,0,0.04973092,0,0.1528946,0.1668658,0.2480042,0.009782218,-1.261169e-44,0.02400563,0.0169175,0.02564635,0.1664296,0.1295274,6.48147e-07,0.008330776,1.261169e-44,1.261169e-44,0.1812465,0.1577379,0.03184746,0.03324062,0.1248141,0.1371523,0.04182022,0.03976233,0.1478803,0.07092994,0.02337093,0.02251703,0.02814706,0.02993882,0.01233083,0.01300621,0.006721549,0.006792959,0.1172006,0.007189528,0.007122269,0.08076795,0.02002003,0.02191391,0.03589937,0.04165938,9.995344e-06,2265909," 437696:37:45.909",0
"5",-2.103817e-09,0,0.06205728,0,0.1513275,0.1663239,0.247731,-2.106226e-09,0,0.04798179,0,0.1510608,0.1659234,0.2473752,0.009767413,-1.261169e-44,0.02390903,0.01685598,0.02558055,0.1661455,0.1293537,5.964949e-07,0.007963296,1.261169e-44,1.261169e-44,0.1813523,0.1580974,0.03192962,0.0332467,0.1244726,0.1365125,0.04189335,0.03963442,0.1484709,0.07110152,0.02345275,0.02261429,0.02807504,0.02984323,0.01238817,0.01306257,0.00666481,0.00673433,0.1170355,0.007230617,0.007162742,0.08093225,0.01996206,0.02180701,0.03584716,0.041605,9.780771e-06,2265924," 437696:37:45.924",0
"6",-1.93616e-09,0,0.06364705,0,0.15397,0.1655056,0.2472119,-1.938376e-09,0,0.04641917,0,0.1537134,0.1651056,0.2468581,0.009765992,-1.261169e-44,0.02382064,0.0167806,0.02555631,0.1659751,0.1292876,5.489591e-07,0.007680534,1.261169e-44,1.261169e-44,0.1815488,0.158535,0.03205564,0.03331549,0.1239686,0.1356636,0.04206428,0.03958494,0.1497278,0.07105955,0.02355903,0.02273638,0.02793779,0.02968277,0.01242675,0.01310239,0.006637532,0.006705609,0.1168207,0.007297857,0.007228834,0.08140872,0.01990887,0.02170704,0.03578882,0.04153864,9.183303e-06,2265941," 437696:37:45.941",0
"7",-1.781864e-09,0,0.06409214,0,0.1548295,0.1649567,0.2469178,-1.783903e-09,0,0.04596839,0,0.1545757,0.1645557,0.2465649,0.009780341,-1.261169e-44,0.02371076,0.01669233,0.02553563,0.1657688,0.1292265,5.052114e-07,0.00744595,1.261169e-44,1.261169e-44,0.1818977,0.1591271,0.0322284,0.03344144,0.1234534,0.134913,0.04228527,0.03957567,0.1520925,0.07098287,0.0236956,0.02288308,0.02775631,0.02948253,0.01246846,0.01314384,0.006680381,0.006748341,0.1165336,0.007291857,0.007223096,0.0821767,0.01987019,0.02162449,0.03573794,0.04147943,8.414345e-06,2265959," 437696:37:45.959",0
"8",-1.639863e-09,0,0.06311708,0,0.1564922,0.1646122,0.2469402,-1.641741e-09,0,0.04691616,0,0.1562327,0.1642119,0.2465917,0.009804813,-1.261169e-44,0.02362102,0.01664065,0.02550734,0.1654339,0.1290336,4.649501e-07,0.007235317,1.261169e-44,1.261169e-44,0.182421,0.1607855,0.03232369,0.03348449,0.123146,0.1344395,0.04242655,0.03954102,0.1530271,0.07109442,0.02377672,0.02296735,0.02764663,0.02935809,0.01251514,0.01318778,0.006692094,0.006759382,0.1163374,0.007205902,0.007138699,0.08247784,0.01982421,0.02154261,0.03570088,0.04142778,8.362927e-06,2265976," 437696:37:45.976",0
"9",-1.509179e-09,0,0.06214804,0,0.1610816,0.1646492,0.2470474,-1.510907e-09,0,0.04782599,0,0.1608163,0.1642498,0.2467026,0.009808693,-1.261169e-44,0.02353803,0.01658094,0.02547231,0.1653287,0.1290484,4.278973e-07,0.007047188,1.261169e-44,1.261169e-44,0.1825853,0.1612659,0.03239574,0.03351912,0.122902,0.1340605,0.04250951,0.03950936,0.1536574,0.07113571,0.02384935,0.02304299,0.02755852,0.02926273,0.01254559,0.01321946,0.00666836,0.006734425,0.1162775,0.007212174,0.007144965,0.08268794,0.01980585,0.02149608,0.03568277,0.04141161,8.121513e-06,2265991," 437696:37:45.991",0
"10",-1.38891e-09,0,0.06125061,0,0.1657611,0.1648989,0.2472688,-1.3905e-09,0,0.04865204,0,0.1654906,0.1645005,0.2469277,0.009780808,-1.261169e-44,0.02348375,0.01653966,0.02544905,0.1654123,0.1292961,3.937973e-07,0.006846474,1.261169e-44,1.261169e-44,0.1823663,0.1611824,0.03240835,0.03349868,0.1226724,0.1337036,0.04253421,0.0394575,0.1539441,0.07111663,0.023897,0.02309119,0.02749638,0.0291994,0.01255371,0.0132261,0.006659546,0.006724685,0.1162687,0.007235392,0.007167882,0.0828566,0.0198064,0.02147108,0.03568467,0.0414211,7.562745e-06,2266008," 437696:37:46.008",0
