"","eyeBlinkLeft","eyeLookDownLeft","eyeLookInLeft","eyeLookOutLeft","eyeLookUpLeft","eyeSquintLeft","eyeWideLeft","eyeBlinkRight","eyeLookDownRight","eyeLookInRight","eyeLookOutRight","eyeLookUpRight","eyeSquintRight","eyeWideRight","jawForward","jawLeft","jawRight","jawOpen","mouthClose","mouthFunnel","mouthPucker","mouthLeft","mouthRight","mouthSmileLeft","mouthSmileRight","mouthFrownLeft","mouthFrownRight","mouthDimpleLeft","mouthDimpleRight","mouthStretchLeft","mouthStretchRight","mouthRollLower","mouthRollUpper","mouthShrugLower","mouthShrugUpper","mouthPressLeft","mouthPressRight","mouthLowerDownLeft","mouthLowerDownRight","mouthUpperUpLeft","mouthUpperUpRight","browDownLeft","browDownRight","browInnerUp","browOuterUpLeft","browOuterUpRight","cheekPuff","cheekSquintLeft","cheekSquintRight","noseSneerLeft","noseSneerRight","tongueOut","timeStamp","accurateTime","stressLevel"
"1",0.001162754,0.08073693,0.06488887,0,0,0.1045414,0.03594966,0.001180634,0.08160787,0.05736199,0,0,0.1044845,0.03573817,0.01447881,0,0.02239243,0.01540101,0.0165116,0.04316568,0.02382362,-1.261169e-44,0.01249955,0,0,0.195657,0.2058214,0.04570839,0.05373161,0.1243823,0.1639813,0.03479766,0.01924251,0.1652117,0.09014441,0.02942327,0.03022559,0.01293618,0.01433519,0.0328847,0.03620239,0.2492953,0.2495816,0.05844707,0,0,0.02414132,0.02634485,0.02777038,0.06808677,0.0672111,1.247772e-05,1537293," 437691:25:37.293",0
"2",0.001070092,0.07894059,0.06318771,0,0,0.1044867,0.03389522,0.001086547,0.07980646,0.05903611,0,0,0.1044299,0.03368609,0.01450512,0,0.0221953,0.0153806,0.01649122,0.04307976,0.02373156,-1.261169e-44,0.0124193,0,0,0.1961297,0.2065573,0.04574307,0.05375617,0.124513,0.1641563,0.0348178,0.01925031,0.1651419,0.09027184,0.02945501,0.03024543,0.01293089,0.01433096,0.03288984,0.03621193,0.2496847,0.2499686,0.05838406,0,0,0.0241234,0.02638466,0.0277982,0.06816766,0.06725099,1.201549e-05,1537310," 437691:25:37.310",0
"3",0.0009848144,0.08129174,0.06309188,0,0,0.1043968,0.03248138,0.0009999577,0.08215605,0.05921198,0,0,0.1043402,0.03227454,0.01452548,0,0.02200623,0.01536931,0.01648271,0.04303947,0.0236705,-1.261169e-44,0.01233563,0,0,0.1964112,0.2069043,0.04578815,0.05379986,0.1246371,0.1642864,0.03482734,0.01926649,0.1650861,0.09036306,0.02947974,0.0302661,0.01293858,0.01433815,0.03289813,0.0362263,0.2500989,0.2503813,0.05832258,0,0,0.02410512,0.02642703,0.02783232,0.06824764,0.06730787,1.122105e-05,1537326," 437691:25:37.326",0
"4",0.0009063326,0.09111881,0.06264167,0,0,0.1041075,0.03053704,0.0009202691,0.09197512,0.05991944,0,0,0.1040511,0.03033924,0.01455372,0,0.02183061,0.01537329,0.01649065,0.04301084,0.02361524,-1.261169e-44,0.01224677,0,0,0.1966182,0.2071624,0.0458452,0.05385364,0.1247888,0.1644224,0.03483976,0.01929555,0.164944,0.09047012,0.02949949,0.03028716,0.01295933,0.01435342,0.03291937,0.03625106,0.2505336,0.2508141,0.05824964,0,0,0.02408005,0.02646521,0.02786016,0.06836523,0.06739412,1.219643e-05,1537343," 437691:25:37.343",0
"5",0.0008341051,0.08879986,0.06354953,0,0,0.1039223,0.02910797,0.000846931,0.08966145,0.05896753,0,0,0.1038662,0.02891302,0.01455711,0,0.0216597,0.01538755,0.01651278,0.04302124,0.02361077,-1.261169e-44,0.01221117,0,0,0.196649,0.207144,0.04581316,0.05383317,0.1248876,0.1645392,0.03482282,0.01930637,0.164749,0.0905019,0.02948063,0.03027047,0.01297798,0.01437065,0.03291184,0.03624997,0.250859,0.251141,0.05821501,0,0,0.02406399,0.02649293,0.02789061,0.06847917,0.06750236,1.328032e-05,1537360," 437691:25:37.360",0
"6",0.0007676337,0.09103041,0.06541146,0,0,0.1037008,0.02829984,0.0007794374,0.09189843,0.05715415,0,0,0.1036451,0.02810657,0.0145492,0,0.02143534,0.01539582,0.01652889,0.04302193,0.0236108,-1.261169e-44,0.01213324,0,0,0.1966931,0.2072418,0.04577421,0.05378642,0.1249545,0.1645986,0.03479969,0.01930758,0.1645721,0.09054651,0.0294694,0.03025677,0.01299116,0.01438261,0.03289849,0.03624327,0.25113,0.2514121,0.05818025,0,0,0.02405977,0.02651644,0.02790382,0.0685571,0.0675813,1.386418e-05,1537377," 437691:25:37.377",0
"7",0.0007064595,0.09111218,0.06612264,0,0,0.1034729,0.02816037,0.0007173225,0.09198293,0.05643536,0,0,0.1034173,0.02796536,0.01452648,0,0.02122636,0.01539428,0.01653437,0.04299109,0.02358635,-1.261169e-44,0.01210318,0,0,0.1968485,0.2073783,0.04576392,0.05379534,0.1248642,0.1644929,0.03479395,0.01930731,0.1644238,0.09053918,0.029472,0.03025069,0.01298747,0.01437916,0.03285219,0.03621045,0.251346,0.2516302,0.05811772,0,0,0.02406375,0.02651432,0.02789899,0.06856636,0.0675954,1.470155e-05,1537393," 437691:25:37.393",0
"8",0.0006501604,0.09101558,0.06726839,0,0,0.1033006,0.02842216,0.0006601577,0.09189121,0.05529105,0,0,0.1032453,0.02822583,0.01449205,0,0.02100852,0.01538733,0.01653372,0.04297807,0.02356491,-1.261169e-44,0.01205024,0,0,0.1966923,0.2071983,0.04577647,0.0538247,0.1247211,0.1643081,0.03477232,0.01931325,0.16423,0.09046332,0.0294721,0.03024349,0.01298197,0.01437457,0.03280538,0.03617545,0.2514336,0.2517187,0.05809447,0,0,0.02406356,0.02651558,0.02789679,0.06856846,0.06761605,1.526229e-05,1537411," 437691:25:37.411",0
"9",0.0005983479,0.09131259,0.0670128,0,0,0.1031725,0.0284441,0.0006075484,0.09218705,0.05557071,0,0,0.1031175,0.02824545,0.01446606,0,0.02084604,0.01538166,0.0165309,0.04296011,0.02354181,-1.261169e-44,0.01204267,0,0,0.1966381,0.207087,0.04579536,0.05387051,0.1245667,0.164128,0.03476834,0.01932383,0.1641096,0.09042668,0.02948364,0.03025111,0.01297514,0.01436887,0.03276455,0.03614992,0.2515132,0.251801,0.05808043,0,0,0.02406309,0.02651584,0.02790187,0.0685513,0.0676143,1.619178e-05,1537427," 437691:25:37.427",0
"10",0.0005506643,0.0901741,0.0660732,0,0,0.1030021,0.02919418,0.0005591317,0.09104525,0.05649783,0,0,0.1029476,0.02898542,0.01446454,0,0.02075359,0.01539395,0.01654631,0.04297463,0.0235485,-1.261169e-44,0.01209009,0,0,0.1967577,0.2070195,0.04580383,0.05394035,0.1245488,0.1641303,0.03478459,0.01934472,0.1640711,0.09045263,0.02950312,0.03027941,0.01298297,0.01437673,0.03273887,0.03614775,0.2514549,0.2517493,0.05810905,0,0,0.02408098,0.02650808,0.02791362,0.06855342,0.06764342,1.885768e-05,1537444," 437691:25:37.444",0
"11",0.0005067808,0.09168084,0.06652223,0,0,0.1027267,0.02938001,0.0005145734,0.09255296,0.05609271,0,0,0.1026722,0.0291671,0.01446658,0,0.02066125,0.01539804,0.0165587,0.04298415,0.02357116,-1.261169e-44,0.01211401,0,0,0.197115,0.2072749,0.04578891,0.05395889,0.1245524,0.1641756,0.03480263,0.01934696,0.1641394,0.09055901,0.02952998,0.03030652,0.01298625,0.01438178,0.03272457,0.03615188,0.2514585,0.2517579,0.05809962,0,0,0.02409782,0.0265011,0.02791619,0.068571,0.06767705,2.057615e-05,1537460," 437691:25:37.460",0
"12",0.0004663944,0.09408858,0.06683936,0,0,0.1024462,0.0295157,0.000473566,0.09496108,0.05584095,0,0,0.1023914,0.02929832,0.01448804,0,0.02058653,0.01539218,0.01655808,0.0429501,0.02354698,-1.261169e-44,0.01214391,0,0,0.198101,0.2079186,0.04580696,0.05402619,0.1246281,0.1643148,0.03484168,0.01935081,0.1642639,0.09071708,0.02957512,0.03035401,0.01298914,0.01438395,0.03272409,0.03616925,0.2516298,0.2519346,0.05804204,0,0,0.02410549,0.02649413,0.02792221,0.06859858,0.06769928,2.038035e-05,1537477," 437691:25:37.477",0
"13",0.0004292265,0.09858655,0.06866626,0,0,0.1021332,0.02921973,0.0004358266,0.09946492,0.05411188,0,0,0.102078,0.02899637,0.01450247,0,0.02052433,0.0153752,0.01655121,0.04293106,0.0235361,-1.261169e-44,0.01216233,0,0,0.198646,0.208334,0.04585223,0.05410956,0.1245986,0.1643075,0.03488447,0.01935202,0.1644929,0.09088623,0.02964918,0.03042817,0.01298423,0.01437706,0.03274049,0.0362036,0.2518294,0.2521397,0.05797909,0,0,0.02413162,0.02649496,0.027931,0.06863473,0.06773687,1.930833e-05,1537494," 437691:25:37.494",0
"14",0.0003950206,0.1010515,0.06871776,0,0,0.1017775,0.02877985,0.0004010947,0.1019291,0.05410969,0,0,0.1017221,0.02855207,0.01451304,0,0.02047743,0.01535562,0.01654233,0.04291795,0.02352644,-1.261169e-44,0.01217422,0,0,0.1989946,0.2085977,0.04589497,0.05419511,0.1245502,0.1642787,0.03491419,0.01934866,0.1647352,0.09103809,0.02971638,0.03049766,0.0129801,0.01437085,0.03277076,0.03625188,0.2520941,0.2524096,0.05789351,0,0,0.02414883,0.02649261,0.02793482,0.06867212,0.06777582,1.71942e-05,1537510," 437691:25:37.510",0
"15",0.0003635406,0.1016564,0.06887312,0,0,0.1014555,0.02841235,0.0003691307,0.1025342,0.05396567,0,0,0.1014002,0.02818111,0.0145277,0,0.02040352,0.0153711,0.01657149,0.04296392,0.02357255,-1.261169e-44,0.01217906,0,0,0.1991731,0.2086875,0.04588999,0.05422296,0.1245366,0.1642453,0.03494314,0.01936276,0.1648817,0.09116365,0.02975205,0.03054101,0.01299097,0.01437838,0.03278867,0.03628524,0.2522345,0.2525558,0.05786867,0,0,0.02417801,0.02649009,0.02794274,0.06871503,0.06783894,1.496741e-05,1537526," 437691:25:37.526",0
"16",0.0003345693,0.1075337,0.06918368,0,0,0.1010031,0.02787253,0.0003397139,0.1084105,0.05373806,0,0,0.1009477,0.02763711,0.01452832,0,0.02033099,0.01536718,0.01658228,0.04299405,0.02361167,-1.261169e-44,0.0121756,0,0,0.1994654,0.2089576,0.04587391,0.05423079,0.1244451,0.164116,0.03496316,0.01935413,0.1650885,0.09130053,0.02979545,0.0305966,0.0129898,0.01437217,0.03280389,0.03631793,0.2523801,0.2527065,0.05779499,0,0,0.0242178,0.02646513,0.02792201,0.06871983,0.06785545,1.455916e-05,1537543," 437691:25:37.543",0
"17",0.0003079069,0.104335,0.06819969,0,0,0.1006149,0.02845497,0.0003126414,0.1052081,0.0546367,0,0,0.1005602,0.02820955,0.01452564,0,0.0202351,0.01537563,0.01659679,0.04303078,0.02365302,-1.261169e-44,0.01216776,0,0,0.1996036,0.2090172,0.04587854,0.05426494,0.1243458,0.1639418,0.03499972,0.01935798,0.1652401,0.09138232,0.02983659,0.03065973,0.01298915,0.01436924,0.03280789,0.03634131,0.2522698,0.2526016,0.05779568,0,0,0.02427792,0.026426,0.02789024,0.06867206,0.0678428,1.42454e-05,1537560," 437691:25:37.560",0
"18",0.0002833692,0.1068062,0.06630573,0,0,0.1002083,0.02868748,0.0002877264,0.1076689,0.05656195,0,0,0.1001543,0.02843526,0.01450767,0,0.0201517,0.01539201,0.01662065,0.04305917,0.02370957,-1.261169e-44,0.01219936,0,0,0.1997355,0.2090647,0.04583147,0.05424657,0.1242134,0.1637194,0.03501462,0.01935426,0.1652716,0.09140606,0.02983821,0.03068656,0.01298813,0.01436385,0.03278102,0.0363337,0.2523501,0.2526899,0.0577227,0,0,0.02432423,0.0263839,0.02785557,0.06863613,0.06785189,1.459586e-05,1537577," 437691:25:37.577",0
"19",0.0002607869,0.1073436,0.06543908,0,0,0.09980661,0.02904185,0.0002647969,0.1082015,0.05740372,0,0,0.09975337,0.02878521,0.01448913,0,0.02006102,0.01540714,0.01664246,0.04308452,0.02376032,-1.261169e-44,0.01219935,0,0,0.199821,0.2091597,0.04579178,0.05421728,0.1240831,0.1634851,0.03503428,0.0193512,0.1652961,0.09141897,0.02984113,0.03071246,0.01298697,0.01435816,0.03275931,0.03632497,0.2524391,0.2527835,0.05765504,0,0,0.02436872,0.02634189,0.02781555,0.06859477,0.06785098,1.494917e-05,1537593," 437691:25:37.593",0
"20",0.0002400043,0.1111754,0.06667624,0,0,0.09932049,0.02869445,0.0002436947,0.1120373,0.05621392,0,0,0.09926747,0.02843497,0.01447579,0,0.01996891,0.01542788,0.01666981,0.04309933,0.02380119,-1.261169e-44,0.01217298,0,0,0.2000636,0.2095143,0.045736,0.05416393,0.123994,0.1633412,0.0350563,0.01934994,0.1652486,0.09149747,0.02985299,0.0307376,0.01299333,0.01435805,0.03273778,0.03630748,0.2526181,0.2529638,0.05755206,0,0,0.02441004,0.02629903,0.02776798,0.06857248,0.06782992,1.511031e-05,1537611," 437691:25:37.611",0
"21",0.0002208779,0.1127153,0.06825933,0,0,0.09890032,0.02852797,0.0002242742,0.1135847,0.05466082,0,0,0.09884724,0.02826467,0.01445041,0,0.0198883,0.01544907,0.01670047,0.04313894,0.02385845,-1.261169e-44,0.01215034,0,0,0.2000363,0.209585,0.04568293,0.05410582,0.12383,0.1631062,0.03505464,0.01934729,0.1651699,0.09150471,0.02984891,0.03074315,0.01299868,0.01435927,0.03271408,0.03628807,0.2527955,0.2531419,0.05746568,0,0,0.02444591,0.02626534,0.02772821,0.06856181,0.06783533,1.843245e-05,1537627," 437691:25:37.627",0
