"","eyeBlinkLeft","eyeLookDownLeft","eyeLookInLeft","eyeLookOutLeft","eyeLookUpLeft","eyeSquintLeft","eyeWideLeft","eyeBlinkRight","eyeLookDownRight","eyeLookInRight","eyeLookOutRight","eyeLookUpRight","eyeSquintRight","eyeWideRight","jawForward","jawLeft","jawRight","jawOpen","mouthClose","mouthFunnel","mouthPucker","mouthLeft","mouthRight","mouthSmileLeft","mouthSmileRight","mouthFrownLeft","mouthFrownRight","mouthDimpleLeft","mouthDimpleRight","mouthStretchLeft","mouthStretchRight","mouthRollLower","mouthRollUpper","mouthShrugLower","mouthShrugUpper","mouthPressLeft","mouthPressRight","mouthLowerDownLeft","mouthLowerDownRight","mouthUpperUpLeft","mouthUpperUpRight","browDownLeft","browDownRight","browInnerUp","browOuterUpLeft","browOuterUpRight","cheekPuff","cheekSquintLeft","cheekSquintRight","noseSneerLeft","noseSneerRight","tongueOut","timeStamp","accurateTime","stressLevel"
"1",0.1234392,0.2301069,0,0.039434,0,0.05978851,-0.0004312719,0.1232716,0.2292662,0.153507,0,0,0.05982509,-0.0004360939,0.0203702,0.006143738,5.808894e-07,0.02005583,0.02193422,0.06538929,0.08125176,0.0005696215,0.001275812,9.854458e-30,2.651257e-42,0.1686242,0.1688411,0.07028772,0.07905982,0.1427282,0.152383,0.08344017,0.04483949,0.1908145,0.1391637,0.08862422,0.09554476,0.02186663,0.02239974,0.03981465,0.04235141,3.054831e-43,3.19496e-43,0.2512429,0.092664,0.09160289,0.06844103,0.03785086,0.03583251,0.05545327,0.05760892,9.130686e-07,2079516," 437716:34:39.516",1
"2",0.08613652,0.206261,0,0.03625823,0,0.05922309,-0.0004618119,0.08591591,0.2055547,0.1501383,0,0,0.05925807,-0.0004664154,0.02027859,0.006199713,5.345972e-07,0.01993082,0.02181686,0.06534331,0.08145002,0.0005655056,0.00122578,9.069137e-30,2.439661e-42,0.1688467,0.1694593,0.07026651,0.07891639,0.1423709,0.1519549,0.08333723,0.04463719,0.1969015,0.1394006,0.08883031,0.09571828,0.02176502,0.02228548,0.03982863,0.04232663,2.802597e-43,2.942727e-43,0.2488971,0.0925495,0.09150283,0.06886698,0.03757085,0.03545993,0.05520173,0.05729004,7.524648e-07,2079532," 437716:34:39.532",1
"3",0.02594978,0.193365,0,0.0288125,0,0.05856298,-0.0004597516,0.0257582,0.1927747,0.1426905,0,0,0.05859625,-0.0004640769,0.02020546,0.006227533,4.919941e-07,0.01981901,0.02171784,0.06538783,0.08191258,0.0005799176,0.001155735,8.3464e-30,2.24488e-42,0.168829,0.1697286,0.07025436,0.07880474,0.141987,0.1514678,0.08323739,0.0443998,0.2017389,0.1397101,0.08919725,0.09611141,0.02165338,0.02215399,0.03988776,0.04235531,2.578389e-43,2.718519e-43,0.2473265,0.09288935,0.0918614,0.06962503,0.03721471,0.03502246,0.05492649,0.05697837,5.662772e-07,2079549," 437716:34:39.549",1
"4",0.0063664,0.1847381,0,0.02264801,0,0.05785799,-0.0002125256,0.006182524,0.1842303,0.1364867,0,0,0.05788957,-0.000215258,0.02013662,0.006253933,4.527861e-07,0.01971997,0.0216309,0.06544745,0.08252013,0.0006370004,0.001078426,7.681259e-30,2.065514e-42,0.1690685,0.1702296,0.07016979,0.07860543,0.1417,0.1510458,0.0832075,0.04415307,0.2041163,0.1400858,0.08963336,0.09659965,0.02153369,0.02200922,0.03991622,0.04235399,2.368194e-43,2.508324e-43,0.2458806,0.09327968,0.0922709,0.07109343,0.03679479,0.03452608,0.05460628,0.05664019,5.718125e-07,2079566," 437716:34:39.566",1
"5",-0.003564526,0.1818666,0,0.01684187,0,0.0572473,0.0003247894,-0.003737105,0.1814133,0.1307672,0,0,0.05727733,0.0003282783,0.0201073,0.006294252,4.167026e-07,0.01964702,0.02156151,0.06544785,0.08298592,0.0006647818,0.001000403,7.069124e-30,1.901562e-42,0.169421,0.1708109,0.0700723,0.07842276,0.1414766,0.1507462,0.0831736,0.04394276,0.2054809,0.1404238,0.08996147,0.09698806,0.02142171,0.02187349,0.03995448,0.04237316,2.186026e-43,2.312142e-43,0.2441065,0.0933871,0.09239284,0.0719171,0.03641668,0.03407514,0.05434324,0.0563788,6.118245e-07,2079582," 437716:34:39.582",1
"6",-0.008334449,0.1831181,0,0.01716622,0,0.05677249,0.001825764,-0.008495064,0.182658,0.1311014,0,0,0.05680114,0.00185326,0.02010715,0.006279896,3.834948e-07,0.01958496,0.02149877,0.06544214,0.08318563,0.0006421751,0.0009443751,6.505771e-30,1.750222e-42,0.1694273,0.1709524,0.07011849,0.0784376,0.1412851,0.1505311,0.08312254,0.04379337,0.2062538,0.1406158,0.09024633,0.09732544,0.02133361,0.02176674,0.04003822,0.04244806,2.003857e-43,2.129974e-43,0.2418172,0.09302977,0.09204502,0.07243906,0.03615132,0.03374465,0.05423004,0.05628412,6.14229e-07,2079599," 437716:34:39.599",1
"7",-0.01016573,0.1715386,0,0.01789688,0,0.05655256,0.006702666,-0.01027535,0.1711152,0.1316416,0,0,0.05658031,0.006769111,0.02012468,0.006312316,3.529333e-07,0.01953785,0.02145617,0.06555324,0.08349571,0.0006274728,0.0008767547,5.987313e-30,1.610092e-42,0.169447,0.1709915,0.07022839,0.07850721,0.1411576,0.150319,0.08319796,0.04373676,0.2068512,0.1407852,0.09062694,0.09776443,0.02125992,0.02167661,0.04009094,0.04249752,1.835701e-43,1.961818e-43,0.2408758,0.09284517,0.09186509,0.07304422,0.03598946,0.03352058,0.05416701,0.05626039,6.581921e-07,2079616," 437716:34:39.616",1
"8",-0.01043667,0.1551165,0,0.02117876,0,0.05647274,0.02155326,-0.010502,0.1547301,0.1348468,0,0,0.0564997,0.02169549,0.02017208,0.006400176,3.248073e-07,0.01948165,0.02139752,0.06567406,0.08378355,0.0006714763,0.000810973,5.510172e-30,1.481172e-42,0.1727528,0.1742351,0.07045655,0.07868654,0.1410851,0.150095,0.0835572,0.04380617,0.2074722,0.141167,0.09143206,0.09875794,0.02116797,0.02156572,0.04008749,0.04248646,1.681558e-43,1.793662e-43,0.240321,0.09272469,0.09175015,0.07532559,0.03581046,0.03328894,0.05399341,0.05609448,6.735724e-07,2079633," 437716:34:39.633",1
"9",-0.01008275,0.1371537,0,0.0182376,0,0.05659977,0.03763212,-0.01011821,0.1368518,0.1317212,0,0,0.05662645,0.03778799,0.02024448,0.006485319,2.989228e-07,0.01944177,0.02134922,0.06581068,0.08396901,0.0006869039,0.0007485333,5.071056e-30,1.363463e-42,0.1740754,0.1754731,0.07065542,0.07883234,0.1411357,0.1499803,0.08391258,0.04389747,0.2079492,0.141426,0.09199376,0.09939811,0.02109673,0.0214782,0.04006546,0.04246043,1.541428e-43,1.653532e-43,0.2403599,0.09310184,0.09212769,0.07648377,0.03566071,0.03309046,0.0538214,0.05595413,7.172501e-07,2079649," 437716:34:39.649",1
"10",-0.009563779,0.1243065,0,0.01767891,0,0.05678382,0.04985596,-0.00958132,0.1240536,0.1311042,0,0,0.05681064,0.05003404,0.0202299,0.006564669,2.75101e-07,0.01940037,0.02131525,0.06600271,0.08406597,0.000658876,0.0006992049,4.666933e-30,1.255563e-42,0.1748514,0.1760552,0.0706715,0.07875942,0.1411297,0.1497747,0.08402292,0.04394091,0.2077997,0.1411065,0.09204873,0.0994684,0.02103527,0.0214058,0.03988595,0.04226562,1.429324e-43,1.527415e-43,0.2406692,0.09420313,0.09320734,0.07728371,0.03543305,0.03282929,0.0535544,0.05572642,7.420676e-07,2079667," 437716:34:39.667",1
