"","eyeBlinkLeft","eyeLookDownLeft","eyeLookInLeft","eyeLookOutLeft","eyeLookUpLeft","eyeSquintLeft","eyeWideLeft","eyeBlinkRight","eyeLookDownRight","eyeLookInRight","eyeLookOutRight","eyeLookUpRight","eyeSquintRight","eyeWideRight","jawForward","jawLeft","jawRight","jawOpen","mouthClose","mouthFunnel","mouthPucker","mouthLeft","mouthRight","mouthSmileLeft","mouthSmileRight","mouthFrownLeft","mouthFrownRight","mouthDimpleLeft","mouthDimpleRight","mouthStretchLeft","mouthStretchRight","mouthRollLower","mouthRollUpper","mouthShrugLower","mouthShrugUpper","mouthPressLeft","mouthPressRight","mouthLowerDownLeft","mouthLowerDownRight","mouthUpperUpLeft","mouthUpperUpRight","browDownLeft","browDownRight","browInnerUp","browOuterUpLeft","browOuterUpRight","cheekPuff","cheekSquintLeft","cheekSquintRight","noseSneerLeft","noseSneerRight","tongueOut","timeStamp","accurateTime","stressLevel"
"1",0.09654476,0.01054406,0.04521276,0,0,0.3412344,-1.261169e-44,0.09654431,0.01244382,0.07672251,0,0,0.3414352,-1.261169e-44,0.03406367,0.005717599,0.0002638725,0.09255614,0.09122159,0.2415579,0.2164364,0.01409428,7.100184e-06,-1.261169e-44,-1.261169e-44,0.102618,0.1011603,0.0326706,0.03102394,0.2108864,0.2051926,0.06404054,0.1431411,0.0754066,0.06208985,0.02106735,0.02228154,0.08462442,0.08725748,0.01502639,0.01475589,0.4589754,0.4593846,0.06424449,0,0,0.0445007,0.05245405,0.05442997,0.0845272,0.08733342,0.0004491963,1174508," 437714:19:34.508",1
"2",0.09603067,0.0119702,0.04564769,0,0,0.3394895,-1.261169e-44,0.0960297,0.01386841,0.07627718,0,0,0.3396693,-1.261169e-44,0.03409703,0.005696736,0.0002428442,0.09212172,0.09071012,0.2407376,0.2155445,0.01356571,6.534356e-06,-1.261169e-44,-1.261169e-44,0.1020073,0.1002206,0.03286504,0.03127062,0.2103204,0.2048217,0.06389465,0.1428612,0.07541364,0.06207924,0.02114935,0.02235075,0.08446515,0.08712918,0.01502862,0.01478734,0.4583278,0.4587482,0.06419959,0,0,0.04447382,0.05242908,0.05442847,0.08443642,0.0872447,0.0003882094,1174524," 437714:19:34.524",1
"3",0.09109692,0.01056572,0.04528409,0,0,0.3381824,-1.261169e-44,0.09108942,0.01246509,0.07662504,0,0,0.3383409,-1.261169e-44,0.03397973,0.005765749,0.0002234915,0.09150285,0.09025452,0.2406986,0.2156662,0.01312025,6.01362e-06,-1.261169e-44,-1.261169e-44,0.1017937,0.0999063,0.03292779,0.03136827,0.2098806,0.2045522,0.0637335,0.1419449,0.07554796,0.06191299,0.02118991,0.022373,0.0840915,0.08678858,0.01500011,0.01477711,0.4566911,0.4571312,0.06415972,0,0,0.04463534,0.05235802,0.054324,0.084327,0.08710565,0.0004232017,1174541," 437714:19:34.541",1
"4",0.08970043,0.01041721,0.04686753,0,0,0.3378241,-1.261169e-44,0.08969174,0.01231756,0.07505089,0,0,0.3379693,-1.261169e-44,0.03398357,0.005785496,0.0002056811,0.09130184,0.09024525,0.2475305,0.2225916,0.01249322,5.534383e-06,-1.261169e-44,-1.261169e-44,0.1035186,0.1000602,0.03294216,0.03145202,0.2097962,0.2047677,0.06380933,0.1420822,0.07555909,0.06161394,0.02121902,0.02238977,0.08398648,0.08673542,0.01491463,0.01471221,0.4566705,0.4571463,0.0641485,0,0,0.04482907,0.05237582,0.05436698,0.08430059,0.08707829,0.0003861498,1174557," 437714:19:34.557",1
"5",0.08911309,0.01121439,0.04743595,0,0,0.3375802,-1.261169e-44,0.08910417,0.01311474,0.0744985,0,0,0.3377158,-1.261169e-44,0.03393631,0.005810443,0.00018929,0.09078109,0.0899377,0.2519965,0.2247427,0.01178304,5.093337e-06,-1.261169e-44,-1.261169e-44,0.1038516,0.09973285,0.03298935,0.03156889,0.2095267,0.2047668,0.06380351,0.1420413,0.07580224,0.06140941,0.02130086,0.02246838,0.08380341,0.08659392,0.01486568,0.01468578,0.4581624,0.4586998,0.06405166,0,0,0.04506959,0.05242153,0.05445889,0.08435553,0.08713186,0.0003563823,1174574," 437714:19:34.574",1
"6",0.08900334,0.01213139,0.0467018,0,0,0.3374899,-1.261169e-44,0.08899467,0.01403018,0.07521439,0,0,0.3376187,-1.261169e-44,0.03388386,0.005598885,0.0001742051,0.08942926,0.08868105,0.2489667,0.2153711,0.01108884,4.687439e-06,-1.261169e-44,-1.261169e-44,0.1039341,0.09937382,0.03310516,0.03173579,0.2088642,0.2044699,0.06378144,0.1415808,0.07598567,0.06140041,0.02142545,0.02257798,0.08352219,0.0863325,0.0148494,0.01468869,0.4665734,0.4671493,0.06382801,0,0,0.04517052,0.0523799,0.05447447,0.08432679,0.08710774,0.0002907627,1174591," 437714:19:34.591",1
"7",0.08893725,0.01265575,0.04709296,0,0,0.3372255,-1.261169e-44,0.08892902,0.01455416,0.07482323,0,0,0.3373534,-1.261169e-44,0.03379671,0.005574943,0.0001603224,0.08687556,0.08791845,0.2476473,0.2130918,0.01062469,4.313888e-06,-1.261169e-44,-1.261169e-44,0.1042977,0.09936812,0.03322298,0.03187919,0.2074633,0.2029065,0.06395192,0.1412602,0.07625126,0.06104452,0.02152015,0.02266829,0.08295978,0.08578108,0.01476967,0.01462621,0.4693491,0.4699374,0.06361254,0,0,0.04542632,0.05227941,0.05441609,0.08421116,0.08700359,0.0001765158,1174607," 437714:19:34.607",1
"8",0.08883181,0.01331731,0.04772448,0,0,0.3368907,-1.261169e-44,0.08882433,0.01521551,0.0741895,0,0,0.3370162,-1.261169e-44,0.03366511,0.005462748,0.000147546,0.08314861,0.0867832,0.245549,0.2116153,0.01004708,3.970106e-06,-1.261169e-44,-1.261169e-44,0.1043655,0.09894683,0.03341023,0.03209095,0.2041602,0.2004169,0.06415382,0.1407641,0.07670705,0.06063934,0.02166598,0.02280072,0.0820682,0.08492287,0.01469377,0.0145661,0.4721966,0.4728119,0.06331792,0,0,0.04569511,0.05218346,0.05437347,0.08412808,0.0869584,0.0001409491,1174624," 437714:19:34.624",1
"9",0.0889236,0.01379015,0.04759468,0,0,0.336676,-1.261169e-44,0.0889167,0.01568797,0.0743455,0,0,0.3368006,-1.261169e-44,0.03354478,0.005289081,0.0001357878,0.08072903,0.08538859,0.2395024,0.2071592,0.009489782,3.65372e-06,-1.261169e-44,-1.261169e-44,0.1043914,0.09849524,0.03364093,0.03233505,0.2017053,0.1984812,0.06430462,0.140173,0.07711037,0.06030565,0.02182293,0.0229388,0.08130269,0.08416353,0.0146352,0.01452204,0.4737504,0.4743724,0.06302752,0,0,0.04588042,0.05206027,0.05430647,0.0839915,0.0868398,0.0001411991,1174641," 437714:19:34.641",1
"10",0.08907066,0.01422416,0.04636884,0,0,0.3366343,-1.261169e-44,0.08906348,0.016121,0.0755761,0,0,0.3367645,-1.261169e-44,0.03348207,0.00514394,0.0001249666,0.07943515,0.08435297,0.2373356,0.2033949,0.009158289,3.362548e-06,-1.261169e-44,-1.261169e-44,0.1042353,0.09807391,0.03387906,0.03255907,0.2004051,0.1973179,0.06438074,0.1395998,0.07746475,0.0601859,0.02198463,0.02308103,0.08069958,0.08355806,0.01461912,0.01451097,0.4746674,0.475287,0.06274168,0,0,0.04598611,0.05194956,0.05422162,0.08384162,0.08668102,0.0002241011,1174657," 437714:19:34.657",1
