"","eyeBlinkLeft","eyeLookDownLeft","eyeLookInLeft","eyeLookOutLeft","eyeLookUpLeft","eyeSquintLeft","eyeWideLeft","eyeBlinkRight","eyeLookDownRight","eyeLookInRight","eyeLookOutRight","eyeLookUpRight","eyeSquintRight","eyeWideRight","jawForward","jawLeft","jawRight","jawOpen","mouthClose","mouthFunnel","mouthPucker","mouthLeft","mouthRight","mouthSmileLeft","mouthSmileRight","mouthFrownLeft","mouthFrownRight","mouthDimpleLeft","mouthDimpleRight","mouthStretchLeft","mouthStretchRight","mouthRollLower","mouthRollUpper","mouthShrugLower","mouthShrugUpper","mouthPressLeft","mouthPressRight","mouthLowerDownLeft","mouthLowerDownRight","mouthUpperUpLeft","mouthUpperUpRight","browDownLeft","browDownRight","browInnerUp","browOuterUpLeft","browOuterUpRight","cheekPuff","cheekSquintLeft","cheekSquintRight","noseSneerLeft","noseSneerRight","tongueOut","timeStamp","accurateTime","stressLevel"
"1",-2.077464e-32,0,0.08098385,0,0.04727202,0.1888956,0.1489727,-2.074474e-32,0,0.02673165,0,0.04574779,0.1888613,0.1489692,0.02524555,0.0003030826,0.0008987872,0.01421461,0.01435773,0.05975944,0.02323376,0.0003761082,0.001280451,0.09396216,0.05220795,0.001021336,0.002114862,0.2532164,0.261884,0.1295963,0.1451497,0.06512579,0.0624106,0.2242792,0.08704524,0.07592064,0.07680353,0.0254373,0.02621855,0.05186044,0.05182656,0.1771998,0.1769137,0.09987584,-1.261169e-44,1.261169e-44,0.03475153,0.09426435,0.09125806,0.1015726,0.09698248,1.486393e-06,1696502," 437719:28:16.502",1
"2",-1.911907e-32,0,0.08470214,0,0.04225975,0.187611,0.1484077,-1.909155e-32,0,0.02304518,0,0.0407358,0.1875769,0.148404,0.02494411,0.0003344027,0.0008410711,0.01399742,0.01417312,0.05955518,0.02289619,0.0003488056,0.001204927,0.09447981,0.05254725,0.0009399428,0.001946298,0.2537636,0.2623191,0.1295702,0.1449858,0.06559382,0.06199062,0.2249336,0.08727509,0.07661685,0.07754412,0.02531886,0.0260613,0.05215651,0.05213222,0.1772937,0.1770082,0.09961876,-1.261169e-44,1.261169e-44,0.03464868,0.09471423,0.09166441,0.1017852,0.09714048,8.296438e-07,1696519," 437719:28:16.519",1
"3",-1.759543e-32,0,0.08632734,0,0.04321925,0.186663,0.1479423,-1.757011e-32,0,0.02137859,0,0.04169967,0.1866288,0.1479381,0.02465357,0.0003647276,0.0007814899,0.01378896,0.01399565,0.05935868,0.02256857,0.0003217456,0.001143318,0.09509939,0.0530876,0.0008650366,0.001791179,0.2549689,0.2632298,0.1295262,0.1448026,0.06604481,0.0615899,0.2256075,0.08747044,0.07730817,0.0782881,0.02520748,0.02591577,0.05243949,0.0524298,0.1772572,0.1769737,0.09940574,-1.261169e-44,1.261169e-44,0.0345493,0.09512041,0.09203018,0.1019624,0.09727198,7.479321e-07,1696534," 437719:28:16.534",1
"4",-1.619322e-32,0,0.09339294,0,0.04547513,0.1859259,0.1475302,-1.616991e-32,0,0.01420005,0,0.04397276,0.1858903,0.147525,0.02437925,0.000369788,0.0007231965,0.0135893,0.01382264,0.05916281,0.02227478,0.0002964995,0.001077586,0.09545998,0.05343057,0.0007960999,0.001648429,0.2556133,0.2637315,0.1294182,0.1445665,0.06644651,0.06117197,0.2268523,0.0877243,0.07798089,0.07900593,0.0250828,0.02576192,0.05273005,0.05273564,0.1771697,0.176888,0.09920491,-1.261169e-44,1.261169e-44,0.03447679,0.09539887,0.09228874,0.1020412,0.09732322,7.265209e-07,1696551," 437719:28:16.551",1
"5",-1.490275e-32,0,0.096547,0,0.04695182,0.1852039,0.1475237,-1.48813e-32,0,0.01099537,0,0.04545846,0.185167,0.1475178,0.02411155,0.0003938354,0.0006676966,0.01339819,0.01365549,0.05895637,0.02198201,0.0002746079,0.001002133,0.09578351,0.05372118,0.000732657,0.001517058,0.2563083,0.264285,0.1292942,0.1443049,0.06682222,0.06075639,0.2276998,0.08792247,0.0786002,0.07966667,0.02495031,0.02560311,0.05299651,0.05301709,0.1771026,0.1768229,0.09899418,-1.261169e-44,1.261169e-44,0.03438682,0.09567222,0.09252976,0.1021348,0.09739404,7.490933e-07,1696567," 437719:28:16.567",1
"6",-1.371512e-32,0,0.09639184,0,0.04740616,0.1841824,0.1475869,-1.369538e-32,0,0.01111355,0,0.0459139,0.1841436,0.1475806,0.02383061,0.0004275461,0.0006156283,0.01320886,0.01349859,0.05881545,0.02173169,0.0002532579,0.0009759141,0.0960544,0.05411847,0.0006742701,0.001396158,0.256776,0.2647472,0.1291628,0.1440347,0.06711183,0.06033073,0.2284791,0.08808448,0.07918191,0.08031797,0.02482178,0.02544617,0.05321817,0.05326328,0.1768426,0.1765676,0.09885286,-1.261169e-44,1.261169e-44,0.03431155,0.09586117,0.09272989,0.1021666,0.09744344,8.41353e-07,1696584," 437719:28:16.584",1
"7",-1.262214e-32,0,0.09766688,0,0.04887766,0.1835645,0.1470381,-1.260397e-32,0,0.009764512,0,0.04739141,0.1835245,0.1470316,0.02355541,0.0004570682,0.0005671788,0.01303866,0.01335705,0.05870235,0.02150505,0.0002333612,0.0009437659,0.09707732,0.05496508,0.0006205362,0.001284894,0.2574171,0.2653361,0.1289746,0.1436795,0.06740808,0.05997502,0.2292576,0.08825084,0.07980677,0.08101749,0.02470662,0.02530162,0.05344198,0.05349216,0.1765402,0.1762676,0.09881337,-1.261169e-44,1.261169e-44,0.03423674,0.09616539,0.0930255,0.1022167,0.09750221,9.816791e-07,1696603," 437719:28:16.603",1
"8",-1.161625e-32,0,0.09934376,0,0.0510308,0.1830636,0.1468247,-1.159953e-32,0,0.008042722,0,0.04955248,0.1830222,0.1468185,0.02330834,0.0004757618,0.0005223063,0.01289497,0.01323629,0.05858465,0.0213131,0.0002198763,0.0008853603,0.09775152,0.05545255,0.0005710844,0.001182498,0.2576474,0.2654268,0.1287272,0.1432676,0.06763384,0.05966401,0.229812,0.08840694,0.08029184,0.08155824,0.02460058,0.02517188,0.05362613,0.05367183,0.1762549,0.1759813,0.0987879,-1.261169e-44,1.261169e-44,0.0341697,0.09642396,0.09324983,0.1022646,0.09755029,1.296046e-06,1696618," 437719:28:16.618",1
"9",-1.069053e-32,0,0.1004519,0,0.05587614,0.1829424,0.1466416,-1.067514e-32,0,0.006856679,0,0.05441038,0.1828993,0.1466358,0.02313286,0.0004667701,0.0004808578,0.01279776,0.01314655,0.05845877,0.02116203,0.0002625508,0.0008237991,0.09815955,0.05541912,0.0005255735,0.001088262,0.2575214,0.2649102,0.1285327,0.1429089,0.06789383,0.05948934,0.2300719,0.08856025,0.08066701,0.08196601,0.02452775,0.02507817,0.05377015,0.05378287,0.175987,0.1757068,0.09881841,-1.261169e-44,1.261169e-44,0.03413998,0.0966467,0.09338342,0.1023186,0.09758493,1.862333e-06,1696634," 437719:28:16.634",1
"10",-9.838581e-33,0,0.1035957,0,0.05626901,0.18272,0.1466246,-9.824421e-33,0,0.003688561,0,0.0548109,0.182675,0.1466191,0.02296329,0.0004766444,0.000442631,0.012712,0.0130682,0.0583376,0.02102202,0.0002944755,0.0007629634,0.09848355,0.05542804,0.0004836895,0.001001536,0.2574936,0.264613,0.12834,0.1425528,0.06817037,0.05935024,0.2302834,0.08868837,0.08104865,0.08238846,0.02446526,0.02499686,0.05387406,0.0538729,0.1757025,0.1754178,0.09885532,-1.261169e-44,1.261169e-44,0.03411509,0.09685677,0.09350987,0.1023444,0.09761392,2.278031e-06,1696651," 437719:28:16.651",1
