"","eyeBlinkLeft","eyeLookDownLeft","eyeLookInLeft","eyeLookOutLeft","eyeLookUpLeft","eyeSquintLeft","eyeWideLeft","eyeBlinkRight","eyeLookDownRight","eyeLookInRight","eyeLookOutRight","eyeLookUpRight","eyeSquintRight","eyeWideRight","jawForward","jawLeft","jawRight","jawOpen","mouthClose","mouthFunnel","mouthPucker","mouthLeft","mouthRight","mouthSmileLeft","mouthSmileRight","mouthFrownLeft","mouthFrownRight","mouthDimpleLeft","mouthDimpleRight","mouthStretchLeft","mouthStretchRight","mouthRollLower","mouthRollUpper","mouthShrugLower","mouthShrugUpper","mouthPressLeft","mouthPressRight","mouthLowerDownLeft","mouthLowerDownRight","mouthUpperUpLeft","mouthUpperUpRight","browDownLeft","browDownRight","browInnerUp","browOuterUpLeft","browOuterUpRight","cheekPuff","cheekSquintLeft","cheekSquintRight","noseSneerLeft","noseSneerRight","tongueOut","timeStamp","accurateTime","stressLevel"
"1",0.007112895,0.1521629,0.05641225,0,0,0.1174588,0.006075296,0.007098458,0.153206,0.05401149,0,0,0.1174654,0.006107475,0.0273608,1.072723e-38,0.007269859,0.01141819,0.01307252,0.07130601,0.01660216,0.0009120049,0.001488506,0.1711687,0.1512278,-1.261169e-44,-1.261169e-44,0.2544105,0.238907,0.08592439,0.08872055,0.04713286,0.05958095,0.2241551,0.06398506,0.04893402,0.04916508,0.02741151,0.02653579,0.05783333,0.0563921,0.1744191,0.1743511,0.08243702,-1.261169e-44,-1.261169e-44,0.01580587,0.07688902,0.08045469,0.09320298,0.0966548,8.173631e-06,1780022," 437694:29:40.022",0
"2",0.006572203,0.1482254,0.05866686,0,0,0.118067,0.006263094,0.006559032,0.1492822,0.05173886,0,0,0.1180735,0.006293524,0.02759231,9.872355e-39,0.007193277,0.01143136,0.01315282,0.07121797,0.01654839,0.0008396325,0.001572353,0.166542,0.148017,-1.261169e-44,-1.261169e-44,0.2600102,0.243112,0.08632952,0.08923525,0.0474492,0.0601,0.2207526,0.0631843,0.04881768,0.04903718,0.02726785,0.02641371,0.05734158,0.05598527,0.1739512,0.173882,0.08285998,-1.261169e-44,-1.261169e-44,0.01583664,0.07651198,0.08008267,0.09258131,0.09605436,6.304917e-06,1780038," 437694:29:40.038",0
"3",0.006062448,0.1479505,0.05831867,0,0,0.1182842,0.00682371,0.006050388,0.1490051,0.05207647,0,0,0.1182904,0.0068521,0.02781143,9.085607e-39,0.007221204,0.01145759,0.01324042,0.07119074,0.01653707,0.0007728849,0.001688646,0.163856,0.1463082,-1.261169e-44,-1.261169e-44,0.2614752,0.2443435,0.0866257,0.08965222,0.04779791,0.06058836,0.219538,0.06274012,0.0488111,0.04901452,0.02715068,0.02631884,0.05692736,0.05566068,0.1737806,0.1737118,0.08313656,-1.261169e-44,-1.261169e-44,0.01590814,0.07614516,0.07974118,0.09202105,0.09553461,6.179239e-06,1780055," 437694:29:40.055",0
"4",0.00558681,0.1451253,0.05864581,0,0,0.1187306,0.007074418,0.005575745,0.1461814,0.05172188,0,0,0.1187365,0.007102789,0.02802705,8.361558e-39,0.007377147,0.0115445,0.01332071,0.07119239,0.0166162,0.0007113801,0.001713877,0.1550469,0.1339586,-1.261169e-44,-1.261169e-44,0.2459714,0.2295688,0.08700322,0.09015165,0.04796599,0.06096333,0.2185682,0.06298902,0.04878227,0.04895679,0.02711318,0.02629435,0.05665902,0.05544481,0.1737314,0.173662,0.08354343,-1.261169e-44,-1.261169e-44,0.01599204,0.07572806,0.07932106,0.09140933,0.09493551,6.150071e-06,1780072," 437694:29:40.072",0
"5",0.0080273,0.1436818,0.0595657,0,0,0.1193476,0.006823328,0.007994957,0.1447432,0.05077801,0,0,0.1193534,0.006850106,0.02832474,7.695208e-39,0.007542288,0.01169685,0.01338495,0.07110087,0.01667224,0.0007066158,0.001643643,0.1512343,0.1269763,-1.261169e-44,-1.261169e-44,0.2397351,0.2213754,0.08744943,0.09070046,0.04807157,0.06136531,0.2161033,0.06548895,0.04874515,0.04886685,0.02719562,0.02637653,0.05654668,0.05533661,0.1739851,0.1739151,0.08398283,-1.261169e-44,-1.261169e-44,0.01603856,0.07525213,0.07880702,0.09071487,0.09412789,5.100864e-06,1780088," 437694:29:40.088",0
"6",0.008546921,0.1418843,0.05965307,0,0,0.1211501,0.006446928,0.00850901,0.1429457,0.05065027,0,0,0.1211607,0.006471928,0.02850566,7.081961e-39,0.007373287,0.01169659,0.01340996,0.07094946,0.01660497,0.0006646476,0.001569535,0.1495945,0.124446,-1.261169e-44,-1.261169e-44,0.2719724,0.2494536,0.08782797,0.09111826,0.04835286,0.06174104,0.2155436,0.06572098,0.04874376,0.04885784,0.0270244,0.02622095,0.05631093,0.05515304,0.1740785,0.1740081,0.08442172,-1.261169e-44,-1.261169e-44,0.01608449,0.07511651,0.0786233,0.09030332,0.09370115,5.209014e-06,1780105," 437694:29:40.105",0
"7",0.008392512,0.1385207,0.06026033,0,0,0.1234563,0.007156042,0.008353789,0.1395849,0.04999954,0,0,0.1234712,0.007194214,0.02861723,6.517585e-39,0.007081877,0.01167663,0.01345203,0.0709188,0.01658309,0.0006193578,0.001485764,0.1484742,0.1228429,-1.261169e-44,-1.261169e-44,0.279315,0.2557108,0.08812742,0.09139502,0.04870593,0.06201977,0.2176099,0.06562454,0.0488058,0.04893167,0.0267993,0.02601601,0.05614328,0.05504274,0.1784675,0.1783842,0.08450999,-1.261169e-44,-1.261169e-44,0.01617177,0.07521992,0.07865189,0.09016579,0.09358029,3.932133e-06,1780122," 437694:29:40.122",0
"8",0.008005617,0.1324255,0.06022121,0,0,0.1311867,0.007725825,0.007967928,0.133488,0.04995319,0,0,0.1312236,0.007772159,0.02877703,5.998185e-39,0.006822972,0.01173932,0.01352089,0.07095316,0.01665173,0.0006214114,0.001385218,0.1478902,0.1220099,-1.261169e-44,-1.261169e-44,0.2587059,0.2386459,0.08864672,0.09183597,0.04889973,0.06245978,0.2178158,0.06578434,0.04877337,0.04892119,0.02671677,0.02594149,0.05598608,0.05492362,0.1811783,0.181088,0.08482445,-1.261169e-44,-1.261169e-44,0.01624767,0.07557083,0.0789284,0.09008701,0.09355304,3.02216e-06,1780138," 437694:29:40.138",0
"9",0.01184219,0.1321011,0.06162642,0,0,0.1349144,0.007518305,0.01179313,0.1331709,0.04852004,0,0,0.1349637,0.007565136,0.02913003,5.520178e-39,0.006655408,0.0119626,0.01364249,0.07102125,0.0167919,0.0007259992,0.001284385,0.1423517,0.1152136,-1.261169e-44,-1.261169e-44,0.2327989,0.2093062,0.08930877,0.09237147,0.04907513,0.06366718,0.2127671,0.06744415,0.04870617,0.04887456,0.02686301,0.02607908,0.05585247,0.05480242,0.1851622,0.1850908,0.08520477,-1.261169e-44,-1.261169e-44,0.01631946,0.07559198,0.07889409,0.08978355,0.09333024,2.727065e-06,1780155," 437694:29:40.155",0
"10",0.0125712,0.1325423,0.06391954,0,0,0.1364688,0.007275486,0.01251782,0.1336248,0.04622907,0,0,0.136523,0.007321288,0.02928158,7.171631e-05,0.006259515,0.01201678,0.01370697,0.07087754,0.01677382,0.0008851471,0.001187146,0.1406236,0.1127763,-1.261169e-44,-1.261169e-44,0.2477971,0.2185815,0.08988206,0.09283274,0.04932002,0.06419961,0.211328,0.0674428,0.0485293,0.04871714,0.0267604,0.02598474,0.05558601,0.05454789,0.1862683,0.1861971,0.08552705,-1.261169e-44,-1.261169e-44,0.01635422,0.07559247,0.07874362,0.08955663,0.09312284,2.035784e-06,1780171," 437694:29:40.171",0
